Ticker,Date,Current Ratio,Quick Ratio,D/E,ROA,ROE,Interest Coverage,X1,X2,X3,X4,X5,Sentiment Score,macro_stress
PIDILITIND.NS,2021-03-31,,,,,,,,,,,,-1.0,0
GAIL.NS,2025-03-31,,,,0.0935029571817921,,,,,,,1.0657517349207912,0.0,0
GAIL.NS,2024-03-31,,,,0.0793733151385738,,,,0.4664600071698193,,,1.0682442193432296,0.0,0
GAIL.NS,2023-03-31,,,,0.0521057795571101,,,,0.4840285486972395,,,1.3483351155006809,0.0,1
GAIL.NS,2022-03-31,,,,0.1269277770988635,,,,0.5111566559029985,,,0.9582914765419006,0.0,1
GAIL.NS,2021-03-31,,,,,,,,,,,,0.0,0
ABB.NS,2024-12-31,,,,0.1510443188907082,,,,0.3542953016342878,,,0.9754941559945542,0.1,0
ABB.NS,2023-12-31,,,,0.1129014224824768,,,,0.2962761301277407,,,0.9423235122745812,0.1,1
ABB.NS,2022-12-31,,,,0.109058265357262,,,,0.2419128954747843,,,0.9120197719953252,0.1,1
ABB.NS,2021-12-31,,,,0.06437838949353,,,,0.1684657253918743,,,0.8502714072297634,0.1,0
ABB.NS,2020-12-31,,,,,,,,,,,,0.1,1
LUPIN.NS,2025-03-31,,,,0.1123654676889615,,,,,,,0.7598767740185887,0.0,0
LUPIN.NS,2024-03-31,,,,0.0797793740764539,,,,0.4660285083497311,,,0.8191104121400932,0.0,0
LUPIN.NS,2023-03-31,,,,0.0187350283782883,,,,0.4154024689916723,,,0.7087484584593174,0.0,1
LUPIN.NS,2022-03-31,,,,-0.0700254156275405,,,,0.4256599768482239,,,0.7420662089470708,0.0,1
LUPIN.NS,2021-03-31,,,,,,,,,,,,0.0,0
ICICIPRULI.NS,2025-03-31,,,,0.003772675369482,,,,-0.0002120045491555,,,0.225259225046043,0.0,0
ICICIPRULI.NS,2024-03-31,,,,0.0028450104548214,,,,0.0197878072433825,,,0.2999819478324112,0.0,0
ICICIPRULI.NS,2023-03-31,,,,0.0031795578022796,,,,0.0198827142254331,,,0.1902806002109329,0.0,1
ICICIPRULI.NS,2022-03-31,,,,0.003105915475316,,,,0.0172098331301764,,,0.2532106360366671,0.0,1
ICICIPRULI.NS,2021-03-31,,,,,,,,,,,,0.0,0
IDFCFIRSTB.NS,2024-03-31,,,,0.0099333391925367,,,,-0.001943107358924,,,0.0758911229366394,0.0,0
